id, ap_id, mac, bytes_used, avg_signal_quality, ssid, vlan, radio_mode, ap_radio_index, ap_radio_description, connect_time, disconnect_time, ht_mode, security_mode, authen_subtype, cipher, authen_type, interface_index, ap_folder_id, is_guest_user, from_snmp_trap, aruba_retry_rate, aruba_low_speed_rate, aruba_non_unicast_rate, aruba_fragmentation_rate, aruba_retry_error_rate, aruba_receive_error_rate, forward_mode, aruba_device_type, tunneled_device_id, average_bandwidth, avg_goodput, avg_speed, search_mac, lan_ips, lan_hostnames, from_snmp_poll, from_amon, bytes_in, bytes_out, avg_signal
23858,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495423263,1495423563,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23859,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495423864,1495424164,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23860,192,5C:97:F3:34:4E:BF,0,0,eduroam,12,g,1,802.11bgn,1495423864,1495424164,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,5C97F3344EBF,10.50.131.230,-,1,0,0,0,-96
23861,190,98:5F:D3:3B:56:49,0,36,eduroam,12,a,2,802.11ac,1495424464,1495424765,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-60
23862,192,5C:97:F3:34:4E:BF,0,0,eduroam,12,g,1,802.11bgn,1495424765,1495425065,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,5C97F3344EBF,10.50.131.230,-,1,0,0,0,-96
23863,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495425065,1495425365,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23864,192,90:60:F1:52:AD:6D,2607300,25,eduroam,12,g,1,802.11bgn,1495419957,1495425365,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,4090,0,0,9060F152AD6D,10.50.87.20,-,1,0,2389200,218100,-70.83167587
23865,191,90:60:F1:52:AD:6D,0,26,eduroam,12,a,2,802.11ac,1495425365,1495425666,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,1,0,0,0,1,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-70
23866,191,90:60:F1:52:AD:6D,0,24,eduroam,12,g,1,802.11bgn,1495425666,1495425966,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-72
23867,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495425666,1495425966,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23868,191,90:60:F1:52:AD:6D,0,0,eduroam,12,a,2,802.11ac,1495425966,1495426267,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-96
23869,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495426267,1495426567,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23870,192,90:60:F1:52:AD:6D,0,\N,eduroam,12,a,2,802.11ac,1495426267,1495426567,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
23871,191,90:60:F1:52:AD:6D,0,\N,eduroam,12,a,2,802.11ac,1495426567,1495426867,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
23872,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495426867,1495427168,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23873,190,CC:44:63:7E:6C:8D,0,\N,eduroam,12,a,2,802.11ac,1495427168,1495427468,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,\N
23874,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495427468,1495427769,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23875,205,90:60:F1:52:AD:6D,0,19,eduroam,12,g,1,802.11bgn,1495426867,1495428069,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-76.11666667
23876,190,CC:44:63:7E:6C:8D,0,31,eduroam,12,a,2,802.11ac,1495428069,1495428370,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-58
23877,190,98:5F:D3:3B:56:49,0,14,eduroam,12,a,2,802.11ac,1495428069,1495428370,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-75
23878,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495428670,1495428971,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23879,190,CC:44:63:7E:6C:8D,0,0,eduroam,12,a,2,802.11ac,1495428971,1495429272,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-96
23880,190,98:5F:D3:3B:56:49,0,28,eduroam,12,a,2,802.11ac,1495429272,1495429572,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-60
23881,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495429873,1495430173,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23882,205,A4:E4:B8:AE:C1:AF,0,7,tru,7,a,2,802.11ac,1495429572,1495430774,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,,\N,0,0,0,A4E4B8AEC1AF,10.20.191.239,-,1,0,0,0,-80.6525
23883,190,98:5F:D3:3B:56:49,0,19,eduroam,12,a,2,802.11ac,1495430474,1495430774,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-77
23884,190,CC:44:63:7E:6C:8D,0,0,eduroam,12,a,2,802.11ac,1495430774,1495431075,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-96
23885,190,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495431075,1495431375,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-57
23886,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495431675,1495431976,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23887,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495432276,1495432577,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-55
23888,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495432877,1495433178,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23889,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495433478,1495433779,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-53
23890,190,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495434080,1495434380,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23891,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495434680,1495434980,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23892,190,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495435281,1495435581,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-58
23893,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495435882,1495436182,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23894,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495436482,1495436783,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23895,190,CC:44:63:7E:6C:8D,0,\N,eduroam,12,a,2,802.11ac,1495436482,1495436783,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,\N
23896,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495437083,1495437383,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-44
23897,190,CC:44:63:7E:6C:8D,0,34,eduroam,12,a,2,802.11ac,1495437383,1495437684,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,63,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-55
23898,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495437684,1495437984,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23899,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495438285,1495438585,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23900,190,CC:44:63:7E:6C:8D,295800,0,eduroam,12,a,2,802.11ac,1495437984,1495438585,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,2,0,48,0,2,0,0,iPad,\N,7888,0,0,CC44637E6C8D,10.50.245.48,-,1,0,41100,254700,-75.24
23901,205,7C:C3:A1:B1:23:ED,242100,19,eduroam,12,a,2,802.11ac,1495419356,1495438886,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,,\N,104,0,0,7CC3A1B123ED,10.50.237.238,-,1,0,40800,201300,-70.36228299
23902,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495438886,1495439186,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23903,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495439487,1495439787,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23904,190,98:5F:D3:3B:56:49,0,30,eduroam,12,a,2,802.11ac,1495440087,1495440388,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-66
23905,190,98:5F:D3:3B:56:49,0,15,eduroam,12,a,2,802.11ac,1495440688,1495440989,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-73
23906,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495441289,1495441590,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23907,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495441890,1495442191,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23908,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495442491,1495442792,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-53
23909,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495443092,1495443392,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23910,190,98:5F:D3:3B:56:49,0,13,eduroam,12,a,2,802.11ac,1495443693,1495443993,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-83
23911,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495444294,1495444594,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23912,203,E4:FA:ED:32:E0:87,0,\N,eduroam,12,a,2,802.11ac,1495444895,1495445195,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,Android,\N,0,0,0,E4FAED32E087,10.50.11.171,-,1,0,0,0,\N
23913,190,98:5F:D3:3B:56:49,0,29,eduroam,12,a,2,802.11ac,1495444895,1495445195,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-60
23914,192,E4:FA:ED:32:E0:87,0,0,eduroam,12,a,2,802.11ac,1495445195,1495445495,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,Android,\N,0,0,0,E4FAED32E087,10.50.11.171,-,1,0,0,0,-96
23915,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495445495,1495445796,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23916,190,CC:44:63:7E:6C:8D,0,\N,eduroam,12,a,2,802.11ac,1495445796,1495446096,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,\N
23918,205,E4:FA:ED:32:E0:87,0,7,eduroam,12,a,2,802.11ac,1495445495,1495446397,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,E4FAED32E087,10.50.11.171,-,1,0,0,0,-86.64564972
23917,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495446096,1495446397,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23919,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495446697,1495446998,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23920,190,CC:44:63:7E:6C:8D,0,0,eduroam,12,a,2,802.11ac,1495446697,1495446998,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-90
23921,190,98:5F:D3:3B:56:49,0,19,eduroam,12,a,2,802.11ac,1495447298,1495447599,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-77
23922,190,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495447899,1495448200,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-57
23923,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495448500,1495448801,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23924,190,98:5F:D3:3B:56:49,0,17,eduroam,12,a,2,802.11ac,1495449101,1495449402,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-79
23925,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495449702,1495450002,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23926,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495450303,1495450603,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-54
23927,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495450904,1495451204,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23928,190,98:5F:D3:3B:56:49,0,36,eduroam,12,a,2,802.11ac,1495451505,1495451805,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-42
23929,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495452106,1495452406,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23930,190,98:5F:D3:3B:56:49,0,15,eduroam,12,a,2,802.11ac,1495452707,1495453007,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-73
23931,201,98:5F:D3:3B:56:49,0,32,eduroam,12,a,2,802.11ac,1495453308,1495453608,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-64
23932,190,98:5F:D3:3B:56:49,0,30,eduroam,12,a,2,802.11ac,1495453909,1495454209,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-59
23933,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495454510,1495454810,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23934,190,CC:44:63:7E:6C:8D,0,\N,eduroam,12,a,2,802.11ac,1495455110,1495455411,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,\N
23935,190,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495455110,1495455411,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23936,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495455712,1495456012,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23937,190,CC:44:63:7E:6C:8D,0,0,eduroam,12,a,2,802.11ac,1495456012,1495456313,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-96
23938,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495456313,1495456613,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23939,201,98:5F:D3:3B:56:49,0,32,eduroam,12,a,2,802.11ac,1495456914,1495457214,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-64
23940,190,98:5F:D3:3B:56:49,0,19,eduroam,12,a,2,802.11ac,1495457514,1495457815,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-70
23941,203,7C:C3:A1:B1:23:ED,25500,51,eduroam,12,a,2,802.11ac,1495438886,1495458416,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,,\N,11,0,0,7CC3A1B123ED,10.50.237.238,-,1,0,4500,21000,-44.27938462
23942,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495458115,1495458416,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23943,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495458716,1495459017,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23944,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495459317,1495459617,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23945,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495459918,1495460218,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23946,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495460519,1495460819,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23947,205,E4:FA:ED:32:E0:87,0,5,eduroam,12,a,2,802.11ac,1495459918,1495461420,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,57,0,0,0,57,0,0,Android,\N,0,0,0,E4FAED32E087,10.50.11.171,-,1,0,0,0,-80.82136752
23948,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495461119,1495461420,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23949,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495461720,1495462021,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23950,190,98:5F:D3:3B:56:49,0,36,eduroam,12,a,2,802.11ac,1495462321,1495462622,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-55
23951,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495462922,1495463223,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23952,190,CC:44:63:7E:6C:8D,0,\N,eduroam,12,a,2,802.11ac,1495463524,1495463824,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,\N
23953,190,98:5F:D3:3B:56:49,0,29,eduroam,12,a,2,802.11ac,1495463524,1495463824,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-60
23954,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495464124,1495464425,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23955,190,CC:44:63:7E:6C:8D,0,24,eduroam,12,a,2,802.11ac,1495464425,1495464725,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-65
23956,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495464725,1495465026,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
